Sep=,
DAQ,Date,Time,A0,A3,B5,Humidity (SCD30),CO2 (SCD30),VOC(SGP40)
1,0-1-1,2:26:49,0.22,0.24,89,30.32,444.0,33690
1,0-1-1,2:26:52,0.22,0.24,107,30.36,447.0,33719
1,0-1-1,2:26:55,0.22,0.24,102,30.43,455.0,33743
1,0-1-1,2:26:59,0.22,0.24,94,30.42,462.0,33758
1,0-1-1,2:27:2,0.22,0.24,87,30.53,462.0,33779
1,0-1-1,2:27:5,0.22,0.24,87,30.58,464.0,33806
1,0-1-1,2:27:8,0.22,0.24,58,30.61,460.0,33831
1,0-1-1,2:27:12,0.22,0.24,91,30.63,461.0,33847
1,0-1-1,2:27:15,0.22,0.24,45,30.69,466.0,33862
1,0-1-1,2:27:18,0.22,0.24,55,30.67,467.0,33895
1,0-1-1,2:27:21,0.22,0.24,72,30.69,463.0,33906
1,0-1-1,2:27:24,0.22,0.24,92,30.75,463.0,33919
1,0-1-1,2:27:28,0.22,0.24,86,30.74,464.0,33931
1,0-1-1,2:27:31,0.22,0.24,63,30.81,459.0,33950
1,0-1-1,2:27:34,0.22,0.24,36,30.85,460.0,33967
1,0-1-1,2:27:37,0.22,0.24,36,30.9,460.0,33982
1,0-1-1,2:27:40,0.22,0.24,27,30.99,460.0,33987
1,0-1-1,2:27:44,0.22,0.24,33,31.06,459.0,33979
1,0-1-1,2:27:47,0.22,0.24,42,31.05,457.0,33994
1,0-1-1,2:27:50,0.22,0.24,34,31.05,457.0,34039
1,0-1-1,2:27:53,0.22,0.24,29,31.08,456.0,34062
1,0-1-1,2:27:57,0.22,0.24,58,31.1,458.0,34059
1,0-1-1,2:28:0,0.22,0.24,36,31.19,461.0,34051
1,0-1-1,2:28:3,0.22,0.24,37,31.23,456.0,34070
1,0-1-1,2:28:6,0.22,0.24,25,31.3,459.0,34083
1,0-1-1,2:28:10,0.22,0.24,36,31.42,480.0,34106
1,0-1-1,2:28:13,0.22,0.24,37,31.45,482.0,34115
1,0-1-1,2:28:16,0.22,0.24,25,31.4,478.0,34103
1,0-1-1,2:28:19,0.22,0.24,32,31.48,476.0,34130
1,0-1-1,2:28:22,0.22,0.24,46,31.52,476.0,34159
1,0-1-1,2:28:26,0.22,0.24,23,31.52,474.0,34150
1,0-1-1,2:28:29,0.22,0.24,73,31.62,468.0,34147
1,0-1-1,2:28:32,0.22,0.24,114,31.62,470.0,34159
1,0-1-1,2:28:35,0.22,0.24,34,31.62,462.0,34170
1,0-1-1,2:28:38,0.22,0.24,105,31.59,458.0,34187
1,0-1-1,2:28:42,0.22,0.24,48,31.65,444.0,34182
1,0-1-1,2:28:45,0.22,0.24,98,31.63,447.0,34199
1,0-1-1,2:28:48,0.22,0.24,33,31.66,456.0,34203
1,0-1-1,2:28:51,0.22,0.24,98,31.6,461.0,34206
1,0-1-1,2:28:54,0.22,0.24,59,31.63,462.0,34199
1,0-1-1,2:28:58,0.22,0.24,102,31.57,457.0,34210
1,0-1-1,2:29:1,0.22,0.24,95,31.59,461.0,34215
1,0-1-1,2:29:4,0.22,0.24,90,31.64,459.0,34227
1,0-1-1,2:29:7,0.22,0.24,90,31.56,456.0,34234
